key,kind,eventStableId,choiceStableId,sourceRow,text,previewOrResultHint,background,notes
CHOICE_EVT_F03_LIBRARY_ACTION_104_TEXT,choiceLabel,EVT_F03_LIBRARY,CHOICE_EVT_F03_LIBRARY_ACTION_104,104,돌아 나간다,성공시 : 유물 획득,,손을 펼쳐 휘휘 젓고있다
CHOICE_EVT_F03_LIBRARY_ACTION_104_RESULT,resultText,EVT_F03_LIBRARY,CHOICE_EVT_F03_LIBRARY_ACTION_104,104,"... 아마 이 책과 함께 나가라는 뜻 이겠지. 하고 발걸음을 돌려 나가니, 어느순간 손에는 본 적 없던 유물이 들려 있었다.",성공시 : 유물 획득,,손을 펼쳐 휘휘 젓고있다
CHOICE_EVT_F03_LIBRARY_ACTION_105_TEXT,choiceLabel,EVT_F03_LIBRARY,CHOICE_EVT_F03_LIBRARY_ACTION_105,105,책을 반납한다,성공시 : 유물 획득,,손가락을 자신쪽으로 까딱이고 있다
CHOICE_EVT_F03_LIBRARY_ACTION_105_RESULT,resultText,EVT_F03_LIBRARY,CHOICE_EVT_F03_LIBRARY_ACTION_105,105,"... 이 책을 가져다 달라는 뜻인가? 책을 사서가 앉아있는 테이블 앞에 놓으니, 방금까지 있었던 장소가 신기루였던 것 처럼 사라졌다. 정신을 차려보니, 손에는 본 적 없던 유물이 들려 있었다.",성공시 : 유물 획득,,손가락을 자신쪽으로 까딱이고 있다
CHOICE_EVT_F03_LIBRARY_ACTION_106_TEXT,choiceLabel,EVT_F03_LIBRARY,CHOICE_EVT_F03_LIBRARY_ACTION_106,106,책을 책장에 꽂는다,성공시 : 유물 획득,,책장쪽으로 손가락질을 하고있다
CHOICE_EVT_F03_LIBRARY_ACTION_106_RESULT,resultText,EVT_F03_LIBRARY,CHOICE_EVT_F03_LIBRARY_ACTION_106,106,"... 저 곳에 꽂아놓으라는 뜻인가? 하고, 사서가 가리킨 곳에 책을 꽂아넣으니, 방금까지 있었던 장소가 신기루였던 것 처럼 사라졌다. 정신을 차려보니, 손에는 본 적 없던 유물이 들려 있었다.",성공시 : 유물 획득,,책장쪽으로 손가락질을 하고있다
CHOICE_EVT_F03_LIBRARY_ACTION_107_TEXT,choiceLabel,EVT_F03_LIBRARY,CHOICE_EVT_F03_LIBRARY_ACTION_107,107,오답,"실패 시, 스태미나,정신력 등 감소",,
CHOICE_EVT_F03_LIBRARY_ACTION_107_RESULT,resultText,EVT_F03_LIBRARY,CHOICE_EVT_F03_LIBRARY_ACTION_107,107,"... 아무래도 이건 사서가 원했던 바가 아니었나보다. 썰물이 빠져나가듯, 나는 순식간에 서고 바깥으로 밀려나갔다.","실패 시, 스태미나,정신력 등 감소",,
EVT_F03_POLTERGEIST_BODY,body,EVT_F03_POLTERGEIST,,108,"발걸음을 옮기던 우리는 유독 싸늘한 창고를 발견했다. 창고를 열고 들어가자 세 유령이 우리를 맞이했다.  그들은 액자의 유령, 책상의 유령, 화병의 유령이었으며, 그들은 나에게 고요히 속삭였다. 액자는 나의 힘을, 책상은 유연한 사고를, 화병은 부유함을 약속했다. 누구의 말을 들어주는것이 좋을까?",,물건들이 떠다니는 창고,
CHOICE_EVT_F03_POLTERGEIST_ACTION_109_TEXT,choiceLabel,EVT_F03_POLTERGEIST,CHOICE_EVT_F03_POLTERGEIST_ACTION_109,109,액자를 조사한다,강화,,
CHOICE_EVT_F03_POLTERGEIST_ACTION_109_RESULT,resultText,EVT_F03_POLTERGEIST,CHOICE_EVT_F03_POLTERGEIST_ACTION_109,109,,강화,,
CHOICE_EVT_F03_POLTERGEIST_ACTION_110_TEXT,choiceLabel,EVT_F03_POLTERGEIST,CHOICE_EVT_F03_POLTERGEIST_ACTION_110,110,책상을 조사한다,버프,,
CHOICE_EVT_F03_POLTERGEIST_ACTION_110_RESULT,resultText,EVT_F03_POLTERGEIST,CHOICE_EVT_F03_POLTERGEIST_ACTION_110,110,,버프,,
CHOICE_EVT_F03_POLTERGEIST_ACTION_111_TEXT,choiceLabel,EVT_F03_POLTERGEIST,CHOICE_EVT_F03_POLTERGEIST_ACTION_111,111,화병을 조사한다,골드 획득,,
CHOICE_EVT_F03_POLTERGEIST_ACTION_111_RESULT,resultText,EVT_F03_POLTERGEIST,CHOICE_EVT_F03_POLTERGEIST_ACTION_111,111,,골드 획득,,
EVT_F04_SACRIFICE_BODY,body,EVT_F04_SACRIFICE,,112,"이 방은 아무래도 사술을 이용한 연금학이 이뤄진 장소와도 같아 보인다. 곳곳이 배치된 쇠창살 감옥 안으로 죽은 동물들의 사체나 아사 직전의 사람들이 보인다. 그 중 하나가 창살 밖으로 공허히 손을 휘젓고 있다. 이성은 날아갔으며, 오로지 탈출만을 위한 의지만이 남아있는 듯 하다. 살아도 산 것이 아닐텐데, 이 자를 어떻게 하면 좋을까?",,감옥,
CHOICE_EVT_F04_SACRIFICE_ACTION_113_TEXT,choiceLabel,EVT_F04_SACRIFICE,CHOICE_EVT_F04_SACRIFICE_ACTION_113,113,사로잡는다,특별한 디버프 획득 (노예),,
CHOICE_EVT_F04_SACRIFICE_ACTION_113_RESULT,resultText,EVT_F04_SACRIFICE,CHOICE_EVT_F04_SACRIFICE_ACTION_113,113,,특별한 디버프 획득 (노예),,
CHOICE_EVT_F04_SACRIFICE_ACTION_114_TEXT,choiceLabel,EVT_F04_SACRIFICE,CHOICE_EVT_F04_SACRIFICE_ACTION_114,114,처치한다,강화 & 작은 디버프,,
CHOICE_EVT_F04_SACRIFICE_ACTION_114_RESULT,resultText,EVT_F04_SACRIFICE,CHOICE_EVT_F04_SACRIFICE_ACTION_114,114,,강화 & 작은 디버프,,
CHOICE_EVT_F04_SACRIFICE_ACTION_115_TEXT,choiceLabel,EVT_F04_SACRIFICE,CHOICE_EVT_F04_SACRIFICE_ACTION_115,115,풀어준다,아무 일도 일어나지 않았다.,,
CHOICE_EVT_F04_SACRIFICE_ACTION_115_RESULT,resultText,EVT_F04_SACRIFICE,CHOICE_EVT_F04_SACRIFICE_ACTION_115,115,,아무 일도 일어나지 않았다.,,
EVT_F04_HAUNTED_ARMORY_BODY,body,EVT_F04_HAUNTED_ARMORY,,116,"이 곳은 무기고인 듯 하다. 창고의 온 사방이 냉병기와 열병기로 가득 차 있으며, 무기들 사이에서 피어오르는 싸늘한 기운에 고개를 돌려보니, 무기들이 스스로 공명하며 저마다 ""나를 집어라. 나를 사용해라. 나로 피를 흘려라"" 아우성치고 있다. 무엇을 고르는것이 좋을까?",,무기고,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_117_TEXT,choiceLabel,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_117,117,냉병기를 찾아본다,강화 위주,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_117_RESULT,resultText,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_117,117,,강화 위주,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_118_TEXT,choiceLabel,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_118,118,검,강화,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_118_RESULT,resultText,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_118,118,,강화,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_119_TEXT,choiceLabel,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_119,119,철퇴,유물 강화,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_119_RESULT,resultText,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_119,119,,유물 강화,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_120_TEXT,choiceLabel,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_120,120,열병기를 찾아본다,버프 위주,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_120_RESULT,resultText,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_120,120,,버프 위주,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_121_TEXT,choiceLabel,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_121,121,화승총,데미지 강화 버프,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_121_RESULT,resultText,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_121,121,,데미지 강화 버프,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_122_TEXT,choiceLabel,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_122,122,화약단지,체력 강화 버프,,
CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_122_RESULT,resultText,EVT_F04_HAUNTED_ARMORY,CHOICE_EVT_F04_HAUNTED_ARMORY_ACTION_122,122,,체력 강화 버프,,
EVT_F04_CULT_LEADER_BODY,body,EVT_F04_CULT_LEADER,,124,"한 눈에 알 수 있다. 많은 방과 복도를 돌아다녀봤지만, 이 자는 사교도들의 우두머리인 사교주가 분명하다. 사교주 또한 나의 존재를 인지 했는지, 천천히 입을 열어 한마디를 꺼냈다. ""나의 믿음의 주인으로부터 계시가 내려왔노라. 그대는 귀를 열어 들을진저.""",,복도,"사교도장 NPC
event_Cultist_Priest"
CHOICE_EVT_F04_CULT_LEADER_ACTION_125_TEXT,choiceLabel,EVT_F04_CULT_LEADER,CHOICE_EVT_F04_CULT_LEADER_ACTION_125,125,무엇을 믿는지 묻는다,"보스 ""불완전한 부름"" 약화 (만약 보스라면)",,
CHOICE_EVT_F04_CULT_LEADER_ACTION_125_RESULT,resultText,EVT_F04_CULT_LEADER,CHOICE_EVT_F04_CULT_LEADER_ACTION_125,125,,"보스 ""불완전한 부름"" 약화 (만약 보스라면)",,
CHOICE_EVT_F04_CULT_LEADER_ACTION_126_TEXT,choiceLabel,EVT_F04_CULT_LEADER,CHOICE_EVT_F04_CULT_LEADER_ACTION_126,126,계시를 듣는다,강화,,
CHOICE_EVT_F04_CULT_LEADER_ACTION_126_RESULT,resultText,EVT_F04_CULT_LEADER,CHOICE_EVT_F04_CULT_LEADER_ACTION_126,126,,강화,,
CHOICE_EVT_F04_CULT_LEADER_ACTION_127_TEXT,choiceLabel,EVT_F04_CULT_LEADER,CHOICE_EVT_F04_CULT_LEADER_ACTION_127,127,모독한다,"즉시 보스전 ""불완전한 부름"" 실시. 승리 시 강력한 유물.",,
CHOICE_EVT_F04_CULT_LEADER_ACTION_127_RESULT,resultText,EVT_F04_CULT_LEADER,CHOICE_EVT_F04_CULT_LEADER_ACTION_127,127,,"즉시 보스전 ""불완전한 부름"" 실시. 승리 시 강력한 유물.",,
CHOICE_EVT_F04_CULT_LEADER_ACTION_128_TEXT,choiceLabel,EVT_F04_CULT_LEADER,CHOICE_EVT_F04_CULT_LEADER_ACTION_128,128,나는 아무것도 믿지 않는다,"보스 ""불완전한 부름"" 강화 (만약 보스라면) & 유물 획득",,
CHOICE_EVT_F04_CULT_LEADER_ACTION_128_RESULT,resultText,EVT_F04_CULT_LEADER,CHOICE_EVT_F04_CULT_LEADER_ACTION_128,128,,"보스 ""불완전한 부름"" 강화 (만약 보스라면) & 유물 획득",,
EVT_F04_FORBIDDEN_BOOK_BODY,body,EVT_F04_FORBIDDEN_BOOK,,129,...읽고싶다는 충동이 들었다. 무엇을 읽고싶은지 인식 할 새도 없이. 나는 회랑 한 가운데 거대한 책이 사슬로 묶여있음을 발견했다. 사슬은 방해되지 않는다. 나는 책을 읽을 수 있다. 책을 읽을까? ,,방 한가운데 책이 사슬로 봉인 돼 있음,
CHOICE_EVT_F04_FORBIDDEN_BOOK_ACTION_130_TEXT,choiceLabel,EVT_F04_FORBIDDEN_BOOK,CHOICE_EVT_F04_FORBIDDEN_BOOK_ACTION_130,130,책을 펼쳐본다,50% 축복 책,,
CHOICE_EVT_F04_FORBIDDEN_BOOK_ACTION_130_RESULT,resultText,EVT_F04_FORBIDDEN_BOOK,CHOICE_EVT_F04_FORBIDDEN_BOOK_ACTION_130,130,,50% 축복 책,,
CHOICE_EVT_F04_FORBIDDEN_BOOK_ACTION_131_TEXT,choiceLabel,EVT_F04_FORBIDDEN_BOOK,CHOICE_EVT_F04_FORBIDDEN_BOOK_ACTION_131,131,책을 펼쳐본다,50% 저주 책 ,,
CHOICE_EVT_F04_FORBIDDEN_BOOK_ACTION_131_RESULT,resultText,EVT_F04_FORBIDDEN_BOOK,CHOICE_EVT_F04_FORBIDDEN_BOOK_ACTION_131,131,,50% 저주 책 ,,
CHOICE_EVT_F04_FORBIDDEN_BOOK_IGNORE_TEXT,choiceLabel,EVT_F04_FORBIDDEN_BOOK,CHOICE_EVT_F04_FORBIDDEN_BOOK_IGNORE,132,무시한다,아무일도 일어나지 않았다.,,
CHOICE_EVT_F04_FORBIDDEN_BOOK_IGNORE_RESULT,resultText,EVT_F04_FORBIDDEN_BOOK,CHOICE_EVT_F04_FORBIDDEN_BOOK_IGNORE,132,,아무일도 일어나지 않았다.,,
EVT_F04_RITUAL_ALTAR_BODY,body,EVT_F04_RITUAL_ALTAR,,133,"요란하게 의식이 치뤄진듯 한 제단이 있는 방. 곳곳에서 악취가 피어오르는 불쾌한 장소에 도착했다. 아마 무엇인가 바칠수 있을 것 같다. 어디의 누구에게 바쳐지는지는 모르겠지만, 어쨋든 바칠 수 있다.",,제단과 촛불,제물 이벤트와 연계 가능
CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_134_TEXT,choiceLabel,EVT_F04_RITUAL_ALTAR,CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_134,134,바친다,"조력자의 체력, 호감도 대폭 감소, 강력한 유물 획득",,
CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_134_RESULT,resultText,EVT_F04_RITUAL_ALTAR,CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_134,134,,"조력자의 체력, 호감도 대폭 감소, 강력한 유물 획득",,
CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_135_TEXT,choiceLabel,EVT_F04_RITUAL_ALTAR,CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_135,135,바쳐진다,"체력 대폭 감소, 강력한 유물 획득",,
CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_135_RESULT,resultText,EVT_F04_RITUAL_ALTAR,CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_135,135,                ,"체력 대폭 감소, 강력한 유물 획득",,
CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_136_TEXT,choiceLabel,EVT_F04_RITUAL_ALTAR,CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_136,136,제물 올리기 (히든),강력한 유물 획득 + 특별한 디버프 (노예) 제거,,
CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_136_RESULT,resultText,EVT_F04_RITUAL_ALTAR,CHOICE_EVT_F04_RITUAL_ALTAR_ACTION_136,136,,강력한 유물 획득 + 특별한 디버프 (노예) 제거,,
EVT_F04_LIFE_CREATION_BODY,body,EVT_F04_LIFE_CREATION,,137,"보글보글. 거품이 끓고 있는 소리가 잦은 이 방은. 알 수 없는 액체로 가득 찬 거대한 시험관들이 방의 벽을 둘러 싸고 있다. 이 시험관에서 뻗어나온 통로로 끝없이 미상의 용액들이 흘러가고 있고, 그 끝인 방 한 가운데의 장치는 이따금 증기를 내뿜으며, 펌프질을 하고 있다. 아무래도 동력으로 보인다. 기묘함은 곧 이 시험관 안에 있는것이 사람임을 알아채자 혐오감으로 바뀌었고, 이 장소를 파괴해야 한다는 강박을 불러왔다. 어디부터 파괴할까?",,실험실,
CHOICE_EVT_F04_LIFE_CREATION_ACTION_138_TEXT,choiceLabel,EVT_F04_LIFE_CREATION,CHOICE_EVT_F04_LIFE_CREATION_ACTION_138,138,시험관을 파괴한다,최대 체력 감소 & 버프,,
CHOICE_EVT_F04_LIFE_CREATION_ACTION_138_RESULT,resultText,EVT_F04_LIFE_CREATION,CHOICE_EVT_F04_LIFE_CREATION_ACTION_138,138,,최대 체력 감소 & 버프,,
CHOICE_EVT_F04_LIFE_CREATION_ACTION_139_TEXT,choiceLabel,EVT_F04_LIFE_CREATION,CHOICE_EVT_F04_LIFE_CREATION_ACTION_139,139,동력을 차단한다,"보스전 시작 시, 보스에게 특수 디버프",,
CHOICE_EVT_F04_LIFE_CREATION_ACTION_139_RESULT,resultText,EVT_F04_LIFE_CREATION,CHOICE_EVT_F04_LIFE_CREATION_ACTION_139,139,,"보스전 시작 시, 보스에게 특수 디버프",,
CHOICE_EVT_F04_LIFE_CREATION_ACTION_140_TEXT,choiceLabel,EVT_F04_LIFE_CREATION,CHOICE_EVT_F04_LIFE_CREATION_ACTION_140,140,통로를 파괴한다,해당 층 몹 디버프,,
CHOICE_EVT_F04_LIFE_CREATION_ACTION_140_RESULT,resultText,EVT_F04_LIFE_CREATION,CHOICE_EVT_F04_LIFE_CREATION_ACTION_140,140,,해당 층 몹 디버프,,
EVT_F05_OATH_OF_LOYALTY_BODY,body,EVT_F05_OATH_OF_LOYALTY,,142,"왕좌 앞, 기사의 맹세를 올렸을 이 장소는 이제 어느 인기척 조차 찾을 수 없이 빛바래가고 있다. 나였다면 누구에게 충성을 바쳤을까.",,왕좌 앞 기사 서약식,
CHOICE_EVT_F05_OATH_OF_LOYALTY_KING_TEXT,choiceLabel,EVT_F05_OATH_OF_LOYALTY,CHOICE_EVT_F05_OATH_OF_LOYALTY_KING,143,왕,"특별한 유물 획득, 저주 획득",,
CHOICE_EVT_F05_OATH_OF_LOYALTY_KING_RESULT,resultText,EVT_F05_OATH_OF_LOYALTY,CHOICE_EVT_F05_OATH_OF_LOYALTY_KING,143,,"특별한 유물 획득, 저주 획득",,
CHOICE_EVT_F05_OATH_OF_LOYALTY_KINGDOM_TEXT,choiceLabel,EVT_F05_OATH_OF_LOYALTY,CHOICE_EVT_F05_OATH_OF_LOYALTY_KINGDOM,144,왕국,"특별한 유물 획득, 저주 획득",,
CHOICE_EVT_F05_OATH_OF_LOYALTY_KINGDOM_RESULT,resultText,EVT_F05_OATH_OF_LOYALTY,CHOICE_EVT_F05_OATH_OF_LOYALTY_KINGDOM,144,,"특별한 유물 획득, 저주 획득",,
EVT_F05_CRADLE_OF_OUTER_GODS_BODY,body,EVT_F05_CRADLE_OF_OUTER_GODS,,145,"우주에서 비쳐들어오는 눈부신 휘광, 사방에서 솟구쳐 올라오는 태양을 머금은 노란 크리스탈. 그 한 가운데에는 초월적인 존재가 친히 공간을 헤집어 존재들의 일부를 보여주고 있다. ",,공간째로 깨져 우주가 비쳐 보이는 방 한가운데 환하게 빛나는 무언가.,
CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_PASS_TEXT,choiceLabel,EVT_F05_CRADLE_OF_OUTER_GODS,CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_PASS,146,지나친다,아무 일도 일어나지 않았다,,
CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_PASS_RESULT,resultText,EVT_F05_CRADLE_OF_OUTER_GODS,CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_PASS,146,,아무 일도 일어나지 않았다,,
CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_WATCH_STARS_TEXT,choiceLabel,EVT_F05_CRADLE_OF_OUTER_GODS,CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_WATCH_STARS,147,별을 바라본다,,,
CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_WATCH_STARS_RESULT,resultText,EVT_F05_CRADLE_OF_OUTER_GODS,CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_WATCH_STARS,147,,,,
CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_BEAUTIFUL_TEXT,choiceLabel,EVT_F05_CRADLE_OF_OUTER_GODS,CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_BEAUTIFUL,148,아름답다,"체력 회복, 강화, 버프, 저주",,
CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_BEAUTIFUL_RESULT,resultText,EVT_F05_CRADLE_OF_OUTER_GODS,CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_BEAUTIFUL,148,,"체력 회복, 강화, 버프, 저주",,
CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_UGLY_TEXT,choiceLabel,EVT_F05_CRADLE_OF_OUTER_GODS,CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_UGLY,149,추하다,"체력 감소, 유물 획득",,
CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_UGLY_RESULT,resultText,EVT_F05_CRADLE_OF_OUTER_GODS,CHOICE_EVT_F05_CRADLE_OF_OUTER_GODS_UGLY,149,,"체력 감소, 유물 획득",,
EVT_F05_ANCIENT_SEED_BODY,body,EVT_F05_ANCIENT_SEED,,150,"갑작스레 나를 습격 해 오는 사교도 하나를 헤치우니, 그 자에게서 신체 일부 중 하나가 떨어져 나왔다. 자세히 보니, 이것은 신체의 일부가 아닌, 작은 심장처럼 생긴 고기덩어리이다. 이 육편은 은은하게 고동치고 있다. 직감적으로, 이것은 고대신의 일부를 이루고 있는 ""씨앗"" 임을 알 수 있었다. 이를 섭취하거나 사교도 처럼 신체에 심는다면...",,손바닥 위의 고기덩어리 모양 씨앗,
CHOICE_EVT_F05_ANCIENT_SEED_EAT_TEXT,choiceLabel,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_EAT,151,먹는다,"최대 체력 감소 , 체력 최대 회복",,
CHOICE_EVT_F05_ANCIENT_SEED_EAT_RESULT,resultText,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_EAT,151,,"최대 체력 감소 , 체력 최대 회복",,
CHOICE_EVT_F05_ANCIENT_SEED_DISCARD_TEXT,choiceLabel,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_DISCARD,152,버린다,스태미나 감소,,
CHOICE_EVT_F05_ANCIENT_SEED_DISCARD_RESULT,resultText,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_DISCARD,152,,스태미나 감소,,
CHOICE_EVT_F05_ANCIENT_SEED_PLANT_TEXT,choiceLabel,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_PLANT,153,심는다,,,
CHOICE_EVT_F05_ANCIENT_SEED_PLANT_RESULT,resultText,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_PLANT,153,,,,
CHOICE_EVT_F05_ANCIENT_SEED_HEAD_TEXT,choiceLabel,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_HEAD,154,머리에,"최대 체력 감소, 강화",,
CHOICE_EVT_F05_ANCIENT_SEED_HEAD_RESULT,resultText,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_HEAD,154,,"최대 체력 감소, 강화",,
CHOICE_EVT_F05_ANCIENT_SEED_HEART_TEXT,choiceLabel,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_HEART,155,심장에,"최대 체력 감소, 유물 획득",,
CHOICE_EVT_F05_ANCIENT_SEED_HEART_RESULT,resultText,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_HEART,155,,"최대 체력 감소, 유물 획득",,
CHOICE_EVT_F05_ANCIENT_SEED_LEG_TEXT,choiceLabel,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_LEG,156,다리에,"최대 체력 감소, 버프",,
CHOICE_EVT_F05_ANCIENT_SEED_LEG_RESULT,resultText,EVT_F05_ANCIENT_SEED,CHOICE_EVT_F05_ANCIENT_SEED_LEG,156,,"최대 체력 감소, 버프",,
EVT_F05_INQUISITION_BODY,body,EVT_F05_INQUISITION,,157,"복도의 반대편에서 환한 무엇인가가 길을 막고 서 있었다. 더 가까이 다가가 보니, 이단심문관으로 보이는 자가 검을 붉게 물들인 채 심문선언서를 읽고 있었다. 투구 안쪽으로 비쳐보이는 악에 받힌 눈빛은, 우리까지 이단으로 간주하여 정화 할 생각이라는것을 투명히 알 수 있었다. 어떻게 할까. ",,,"(2번의 대화 기회, 강력한 증거 제시 못 할 시 설득 실패)
이단 심판
event_inquisitor"
CHOICE_EVT_F05_INQUISITION_SILENCE_TEXT,choiceLabel,EVT_F05_INQUISITION,CHOICE_EVT_F05_INQUISITION_SILENCE,158,침묵한다,아무 일도 일어나지 않았다.,,
CHOICE_EVT_F05_INQUISITION_SILENCE_RESULT,resultText,EVT_F05_INQUISITION,CHOICE_EVT_F05_INQUISITION_SILENCE,158,,아무 일도 일어나지 않았다.,,
CHOICE_EVT_F05_INQUISITION_WITHDRAW_TEXT,choiceLabel,EVT_F05_INQUISITION,CHOICE_EVT_F05_INQUISITION_WITHDRAW,159,도망간다,"최대 체력 감소, 스태미나 감소, 노드 변경",,
CHOICE_EVT_F05_INQUISITION_WITHDRAW_RESULT,resultText,EVT_F05_INQUISITION,CHOICE_EVT_F05_INQUISITION_WITHDRAW,159,,"최대 체력 감소, 스태미나 감소, 노드 변경",,
CHOICE_EVT_F05_INQUISITION_PERSUADE_TEXT,choiceLabel,EVT_F05_INQUISITION,CHOICE_EVT_F05_INQUISITION_PERSUADE,160,설득,성공시 유물 획득 // 실패시 체력 감소,,
CHOICE_EVT_F05_INQUISITION_PERSUADE_RESULT,resultText,EVT_F05_INQUISITION,CHOICE_EVT_F05_INQUISITION_PERSUADE,160,(AI대화)(유물 특정 갯수 이상 보유 시 설득 보너스),성공시 유물 획득 // 실패시 체력 감소,,
EVT_F05_FULL_PREPARATION_BODY,body,EVT_F05_FULL_PREPARATION,,161,"이제. 결말이 코 앞에 다가왔음이 느껴진다. 필요한 준비를 마친 후, 끝을 마주하리라.",,,
CHOICE_EVT_F05_FULL_PREPARATION_COMPOSE_MIND_TEXT,choiceLabel,EVT_F05_FULL_PREPARATION,CHOICE_EVT_F05_FULL_PREPARATION_COMPOSE_MIND,162,정신을 갈무리한다,강화,,
CHOICE_EVT_F05_FULL_PREPARATION_COMPOSE_MIND_RESULT,resultText,EVT_F05_FULL_PREPARATION,CHOICE_EVT_F05_FULL_PREPARATION_COMPOSE_MIND,162,,강화,,
CHOICE_EVT_F05_FULL_PREPARATION_INVESTIGATE_TEXT,choiceLabel,EVT_F05_FULL_PREPARATION,CHOICE_EVT_F05_FULL_PREPARATION_INVESTIGATE,163,주변을 조사해본다,유물 획득,,
CHOICE_EVT_F05_FULL_PREPARATION_INVESTIGATE_RESULT,resultText,EVT_F05_FULL_PREPARATION,CHOICE_EVT_F05_FULL_PREPARATION_INVESTIGATE,163,,유물 획득,,
CHOICE_EVT_F05_FULL_PREPARATION_ASK_SHORT_ADVICE_TEXT,choiceLabel,EVT_F05_FULL_PREPARATION,CHOICE_EVT_F05_FULL_PREPARATION_ASK_SHORT_ADVICE,164, 짧은 조언을 구한다,마타이오스 버프 & 호감도 상승,,
CHOICE_EVT_F05_FULL_PREPARATION_ASK_SHORT_ADVICE_RESULT,resultText,EVT_F05_FULL_PREPARATION,CHOICE_EVT_F05_FULL_PREPARATION_ASK_SHORT_ADVICE,164,(마타이오스와 AI 대화 3회),마타이오스 버프 & 호감도 상승,,
